country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2018.999	NA	NA	NA	NA	Ds	0	14	25057.9795736217
IND	2018.999	NA	NA	NA	NA	Dc	0	14	19443.2253904901
IND	2018.999	NA	NA	NA	NA	Rt	0	14	0
IND	2018.999	NA	NA	NA	NA	R	0	14	13853.8993138478
IND	2018.999	NA	NA	NA	NA	TBdead	0	14	6265.04561531454
IND	2018.999	NA	NA	NA	NA	Dccount	0	14	18367.4851625915
IND	2018.999	NA	NA	NA	NA	Dscount	0	14	59583.3984189059
IND	2018.999	NA	NA	NA	NA	Dmcount	0	14	62248.5286854071
IND	2019.999	NA	NA	NA	NA	S	0	14	2851.93183873149
IND	2019.999	NA	NA	NA	NA	C	0	14	365.582937991927
IND	2019.999	NA	NA	NA	NA	I	0	14	164033.009499857
IND	2019.999	NA	NA	NA	NA	Dm	0	14	132410.852698075
IND	2019.999	NA	NA	NA	NA	Ds	0	14	24880.1571981662
IND	2019.999	NA	NA	NA	NA	Dc	0	14	19287.1774042487
IND	2019.999	NA	NA	NA	NA	Rt	0	14	0
IND	2019.999	NA	NA	NA	NA	R	0	14	13675.8621052191
IND	2019.999	NA	NA	NA	NA	TBdead	0	14	6212.16631771117
IND	2019.999	NA	NA	NA	NA	Dccount	0	14	18227.0177732764
IND	2019.999	NA	NA	NA	NA	Dscount	0	14	59155.7381717391
IND	2019.999	NA	NA	NA	NA	Dmcount	0	14	61847.8092687737
IND	2020.999	NA	NA	NA	NA	S	0	14	2839.53070944494
IND	2020.999	NA	NA	NA	NA	C	0	14	361.898615452186
IND	2020.999	NA	NA	NA	NA	I	0	14	163222.572722636
IND	2020.999	NA	NA	NA	NA	Dm	0	14	131191.949755759
IND	2020.999	NA	NA	NA	NA	Ds	0	14	24670.5812141827
IND	2020.999	NA	NA	NA	NA	Dc	0	14	19104.5722571641
IND	2020.999	NA	NA	NA	NA	Rt	0	14	0
IND	2020.999	NA	NA	NA	NA	R	0	14	13476.2764531997
IND	2020.999	NA	NA	NA	NA	TBdead	0	14	6150.20427216151
IND	2020.999	NA	NA	NA	NA	Dccount	0	14	18063.9792246047
IND	2020.999	NA	NA	NA	NA	Dscount	0	14	58653.583576259
IND	2020.999	NA	NA	NA	NA	Dmcount	0	14	61379.3854309137
IND	2021.999	NA	NA	NA	NA	S	0	14	2815.88570012005
IND	2021.999	NA	NA	NA	NA	C	0	14	359.293928010979
IND	2021.999	NA	NA	NA	NA	I	0	14	162741.284805407
IND	2021.999	NA	NA	NA	NA	Dm	0	14	130352.953540168
IND	2021.999	NA	NA	NA	NA	Ds	0	14	24529.3651383024
